id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
759258	000000000000000000075ab276aeb5c9030b475a34d4913710b59e7bd89b922f	2022-10-18 18:47:28	2022-10-18 17:59:44	1217999	925127	3993380	536985600	2001c000	100000000000011100000000000000	4e3faeba014b779ad852415bcba8ecc054775a09468ec614bfe0121f14119733	2543606435	386393970	35610794164372	0000000000000000000000000000000000000000376e7c65a98c9b7db878519e	03da950b1362696e616e63652f38313693006f015a36ba82fabe6d6d3dce7d810b45e6be605654b62294ecceecdca306d18170899bff50255f4afec90400000000000000fe440000230b0800	779	669	6213	2013	1108780637356	216693648	1109405637356	216815808	12402758	2423.9231	10186.442	1.9907	3107.0652	0.6072	13782.221280729	625000000	122146.375	637402758	124570.2969	Binance
759259	00000000000000000005a6e5c1f528a57ae6f09ee2fd89e1a0e524b5429190c2	2022-10-18 19:08:21	2022-10-18 18:17:07	1547082	815328	3993066	563363840	21944000	100001100101000100000000000000	7b0f2c1dc5c3cc0e2275c451efcb898325a718270a66ef8e9b292012b64461d1	2769321336	386393970	35610794164372	0000000000000000000000000000000000000000376e9cc912ac8531475818f8	03db950b04a6f94e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f18ba3049e802000000000000	3327	2819	6642	11094	4110147200418	803263296	4110772200418	803385472	19851077	3879.5793	12833.791	2.5082	4972.747	0.9719	15248.316172214	625000000	122146.375	644851077	126025.9531	Foundry USA Pool
759260	000000000000000000013ce483ef92f59cdf259e5a74e3afa364ffbbfcdfc597	2022-10-18 19:09:15	2022-10-18 18:19:03	1232339	920159	3992816	549453824	20c00000	100000110000000000000000000000	41614e6037e61d8df0489fff2619349a03dad6feb495cb53326d6f095d3d46ef	1163800146	386393970	35610794164372	0000000000000000000000000000000000000000376ebd2c7bcc6ee4d637e052	03dc950b04dcf94e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f12b42eac000035a95e790100	846	746	6211	2956	603585243903	117961200	604210243903	118083344	11352642	2218.6946	9214.515	1.8009	2844.045	0.5558	13068.09858268	625000000	122146.375	636352642	124365.0703	Foundry USA Pool
759261	00000000000000000000dd17261c8ea0beedbf76a1bd8fab3417bf97a9e94740	2022-10-18 19:29:25	2022-10-18 18:40:04	1539406	817856	3992974	834134020	31b7e004	110001101101111110000000000100	366278d52ce5a30cc109165f360e572d9db5a8a5f751aa644c5a739ccf00acc0	3985086095	386393970	35610794164372	0000000000000000000000000000000000000000376edd8fe4ec58986517a7ac	03dd950bfabe6d6df8eff7beedc1239828aaa2ee202f0b48145422ef9b4300f9c1d81f144fc40749010000000000000013650803bd09360000000000000000fa279c501a2f736c7573682f	3494	3001	6700	11170	3147235730565	615077504	3147860730565	615199616	20346591	3976.4197	13220.425	2.5836	5097.3955	0.9961	83418.702111246	625000000	122146.375	645346591	126122.7969	SlushPool
759262	00000000000000000000f1e8f3678bfbb2b63a49b47304c14462d7a07b6ca4ce	2022-10-18 19:29:51	2022-10-18 18:44:51	366	366	1464	1073676292	3fff0004	111111111111110000000000000100	07ada1d5b2927ed5eb923b72207f84b5a55326a6fc6a627d90d65c7348dfb334	3776271725	386393970	35610794164372	0000000000000000000000000000000000000000376efdf34e0c424bf3f76f06	03de950b2cfabe6d6d485adb90d4536678349f8ed17a417f072fe3e9ff8427d78ccbb534fde45cb81610000000f09f909f092f4632506f6f6c2f6500000000000000000000000000000000000000000000000000000000000000000000000500b2010000	1	0	1	3	0	0	625000000	122146.375	0	0	0	0	0	0	0	625000000	122146.375	625000000	122146.375	F2Pool
759263	00000000000000000004a9213fffd84b4e09605bca0168faeb755ac99454425d	2022-10-18 19:52:45	2022-10-18 18:47:28	1488248	836688	3998312	536928260	2000e004	100000000000001110000000000100	eed7b3f3a232a4eeae187bfb5aecbf4b949813c5cdc03143e55b4c81020ab561	687822870	386393970	35610794164372	0000000000000000000000000000000000000000376f1e56b72c2bff82d73660	03df950b2cfabe6d6deea888ab4477ac286fc53656feb8dbfb1b627a8c330ac1a8041f7a93f3f478d010000000f09f909f092f4632506f6f6c2f6700000000000000000000000000000000000000000000000000000000000000000000000500d04c0000	3405	2951	6293	12022	5700034134109	1113981568	5700659134109	1114103808	20941626	4092.71	14075.594	2.7509	5239.8394	1.0241	108732.47733086	625000000	122146.375	645941626	126239.0859	F2Pool
759264	00000000000000000006233ac4668645a77c2647e50121a3836653d533cd8dad	2022-10-18 20:04:35	2022-10-18 19:08:21	1267429	908696	3993517	743514112	2c512000	101100010100010010000000000000	b1150efaf5a1157d8f99a36347ddcef89d8081110f2cab3ff9ab958cb94179aa	2072659533	386393970	35610794164372	0000000000000000000000000000000000000000376f3eba204c15b311b6fdba	03e0950b1b4d696e656420627920416e74506f6f6c383636b201d70275cada0bfabe6d6daf07337eb2eb593d80cbdc8efcddc0dcc23654458330fd94c6c6f5c41a69c467020000000000000000000b9cb701000000000000	1898	1627	6800	6054	4673637794155	913388672	4674262794155	913510784	16827802	3288.728	13281.686	2.5958	4215.507	0.824	101168.61974376	625000000	122146.375	641827802	125435.1016	AntPool
759265	000000000000000000043e9ab124941dac5d42f7c1834d7c29d700e9b4d990cc	2022-10-18 20:05:04	2022-10-18 19:09:15	1189088	934615	3992933	590995456	2339e000	100011001110011110000000000000	5f171f4859f5ae9673ef0d15d040bab79764081d93b03ffde6d9d2381ef86489	708044812	386393970	35610794164372	0000000000000000000000000000000000000000376f5f1d896bff66a096c514	03e1950b0b2f4d61726120506f6f6c2f1a010002000000030000000801880e5c53050000000000	1193	981	6121	2821	133010702074	25994840	133635702074	26116986	11429973	2233.8076	9614.731	1.8791	2863.305	0.5595	42540.127595336	625000000	122146.375	636429973	124380.1797	Unknown
759266	0000000000000000000799ea811bc38433340b070f044c71d4d5f606b0dcd8da	2022-10-18 20:27:12	2022-10-18 19:29:25	1450227	847659	3993204	536879104	20002000	100000000000000010000000000000	7e58c5707daf0fe49d43b27e56c726b82c70fb93189a829f34ce7090f553fb59	1951067352	386393970	35610794164372	0000000000000000000000000000000000000000376f7f80f28be91a2f768c6e	03e2950b1362696e616e63652f383235930097007de0c249fabe6d6dd506cf39762b0eaa88c337a8e53d7d8b9ba526cdd191f07c927dfe8f2c61a0e7040000000000000065c90000a45bd400	2811	2491	7015	9410	2899169482736	566596864	2899794482736	566719040	20185702	3944.9766	13923.065	2.721	5057.025	0.9883	64507.795537391	625000000	122146.375	645185702	126091.3516	Binance
759267	0000000000000000000005550e963c8783b41f4e2879dc8f28a613fbcb1e887f	2022-10-18 20:27:41	2022-10-18 19:29:51	1392444	866875	3993069	712638464	2a7a0000	101010011110100000000000000000	a2b3b9fb2d14a2c46770c75cfa9b0f42db46b6028c772b34924df488c7082bc7	606483783	386393970	35610794164372	0000000000000000000000000000000000000000376f9fe45babd2cdbe5653c8	03e3950b043d0c4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f110d9acb1900000000000000	1863	1549	7341	4674	258225281070	50466052	258850281070	50588196	11567189	2260.6243	8308.902	1.6239	2897.6091	0.5664	16831.811793961	625000000	122146.375	636567189	124407	Foundry USA Pool
759268	000000000000000000014c9df093fa19203c26d07dd5df94103759956c57a5a5	2022-10-18 20:30:18	2022-10-18 19:52:45	1111746	960331	3992739	783466496	2eb2c000	101110101100101100000000000000	089ca6da4dc79bf69b2b7375eff5de5385abfe402cd9cff28154e07cf7e82f4b	3386175040	386393970	35610794164372	0000000000000000000000000000000000000000376fc047c4cbbc814d361b22	03e4950b04db0c4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f20febc767e00000000000000	684	567	5842	1910	2348368797304	458951584	2348993797304	459073728	11616684	2270.2974	10451.865	2.0427	2910.2483	0.5687	17261.237308118	625000000	122146.375	636616684	124416.6719	Foundry USA Pool
759269	00000000000000000003b6087c71f20e3dcf0c0ad46c5d9a3b922b603719168d	2022-10-18 20:42:10	2022-10-18 20:04:35	1599858	797812	3993294	790487044	2f1de004	101111000111011110000000000100	d39cd01dc9cf7673ffbb98c826a5da327863a047be3fcccd45cce3f5ff74577e	2673202557	386393970	35610794164372	0000000000000000000000000000000000000000376fe0ab2deba634dc15e27c	03e5950bfabe6d6d526c81c1a76760240c4e041e21f97cbcce4b0e675a9d0a412af883827d059207010000000000000009650805c724eea0010000000000003fcf4747122f736c7573682f	2579	2201	7508	7601	3572043189416	698099392	3572668189416	698221568	14968356	2925.3286	9358.27	1.8289	3749.6953	0.7329	14252.628855789	625000000	122146.375	639968356	125071.7031	SlushPool
759270	000000000000000000051e51b00fdfdd4dc9faa69f53de9e7d17e5ade0557ea5	2022-10-18 20:44:37	2022-10-18 20:05:04	1431384	853982	3993330	541065216	20400000	100000010000000000000000000000	18580e8d4c2dc5517397e497549cbcb2c37147860270b73fdea110a6d6dadfd5	1735912506	386393970	35610794164372	00000000000000000000000000000000000000003770010e970b8fe86af5a9d6	03e6950b1b4d696e656420627920416e74506f6f6c383439b201af02841bbbb7fabe6d6d7e919c7c935b5151115fab203eb9891f3b84bab480e0558eb1d5e30b6dbd24bd020000000000000000009a8ec808020000000000	2287	1735	7399	4857	873467752592	170705472	874092752592	170827616	9264491	1810.5984	6474.373	1.2652	2320.9421	0.4536	304762.26389097	625000000	122146.375	634264491	123956.9766	AntPool
759271	00000000000000000005f5eaf44c4fe3fbb96f2fe0d8c315bc210f182e492d97	2022-10-18 20:47:32	2022-10-18 20:27:12	1375675	872595	3993460	1073733632	3fffe000	111111111111111110000000000000	e3e44360ef99ec2d6577a01d2e90a479088e57b71df577d3fc749c1b592b29fc	480996505	386393970	35610794164372	000000000000000000000000000000000000000037702172002b799bf9d57130	03e7950b11627463636f6d38383793001501851dd6eefabe6d6d318862e58da2e27dcc9d6e6ac5c75e105a0b0fe475e8e79c6e46b30ba4258bc704000000000000000000905c5b0c000000000000	1700	1357	5719	6811	596899745516	116654624	597524745516	116776768	6875908	1343.7876	4999.755	0.9772	1722.4805	0.3365	4615.1812843311	625000000	122146.375	631875908	123490.1641	Unknown
759272	000000000000000000052495462a6cf73850870fd09101fb19e19b85d513dc61	2022-10-18 20:48:01	2022-10-18 20:27:41	1088945	968203	3993554	536879104	20002000	100000000000000010000000000000	7808714a327c79db018f0617f6b519984b90d315b3e44f78b577e2b69ec4dcc9	1827860082	386393970	35610794164372	0000000000000000000000000000000000000000377041d5694b634f88b5388a	03e8950b1b4d696e656420627920416e74506f6f6c3930309301c30185523e24fabe6d6d1978c5fb1bd0a29df70720195075dcb278f21ec3e0218226b1a13ba52272a270040000000000000000000e33552b0a0000000000	222	175	3842	535	50134132858	9797924	50759132858	9920070	4931049	963.6956	4530.0864	0.8853	1235.2556	0.2414	14017.216668382	625000000	122146.375	629931049	123110.0703	AntPool
759273	0000000000000000000696723ccc37076e1c70a8c814d201db8a226166eae939	2022-10-18 20:50:36	2022-10-18 20:30:18	1581476	806117	3999827	536928260	2000e004	100000000000001110000000000100	c1bafb19de3da650b41c1f37775502808908c2cec9bf767b306b0501cf793b29	743031996	386393970	35610794164372	000000000000000000000000000000000000000037706238d26b4d031794ffe4	03e9950b048c114f632f706f6f6c696e2e636f6d2ffabe6d6dcd86fd22e65b27d3440c2c8a6395cde40674ae250f9090f3597cb25e78ffef5b0100000000000000db1cba01dd8e26da22085d61d006ec301100fb2e000000000000	839	678	6627	2066	570606173891	111515960	571231173891	111638104	5977971	1168.2999	3781.1616	0.7389	1495.2467	0.2922	10292.242898825	625000000	122146.375	630977971	123314.6719	Poolin
759274	0000000000000000000148ac35055aef5c67ac5adbe63cde49a25351666ce92f	2022-10-18 21:07:45	2022-10-18 20:42:10	1391571	867332	3993567	536895488	20006000	100000000000000110000000000000	8e28766a075bcaf76e4b0d119fcf81dbb9df292756a30d360f54cc6d6704413d	1856727869	386393970	35610794164372	00000000000000000000000000000000000000003770829c3b8b36b6a674c73e	03ea950b1b4d696e656420627920416e74506f6f6c383731830029008c623a98fabe6d6de7c8aa0a88803e0e06b18fb430034a13174f1a9cdb7b842c561125a9197a95b10200000000000000432e0000dde3a70000000000	2706	2266	6556	8833	2643578950611	516645728	2644203950611	516767872	17225157	3366.3848	12382.089	2.4199	4314.9937	0.8433	34505.42408638	625000000	122146.375	642225157	125512.7578	AntPool
759275	00000000000000000006c9556493f622f4aa2ac63ef2beb388e63bc51d350ac4	2022-10-18 21:15:57	2022-10-18 20:44:37	1237015	918597	3992806	543162368	20600000	100000011000000000000000000000	32e152fef36886cd67480e5a6c45e932a0d3fcdb05fe13ab2fcac311c4202164	3716109933	386393970	35610794164372	00000000000000000000000000000000000000003770a2ffa4ab206a35548e98	03eb950b048d174f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1151fbd100002678dfb30000	1534	1293	6085	5083	2006697993652	392177408	2007322993652	392299552	14625364	2858.2964	11825.978	2.3112	3663.931	0.7161	17121.000713973	625000000	122146.375	639625364	125004.6719	Foundry USA Pool
759276	00000000000000000003967eb31d548309af7fcb477da0f5ac1b1d43a510985c	2022-10-18 21:47:04	2022-10-18 20:47:32	1476380	838848	3992924	939515904	37ffe000	110111111111111110000000000000	0b733c10139b77949475b8b40f05e450eae88a006234b592a0d162bd69f3551b	174494404	386393970	35610794164372	00000000000000000000000000000000000000003770c3630dcb0a1dc43455f2	03ec950b1b2f5669614254432f4d696e65642062792070626879656b7773652f2cfabe6d6dc71fc36f22ca70ec5f6c49db5303f0b2924778246abd70d6362c3094aff6fad01000000000000000100710721787b1fb18a6a0d3fec781d20000000000	3678	3116	6494	12200	7443600264651	1454734080	7444225264651	1454856192	22135711	4326.0752	14996.779	2.9309	5545.5234	1.0839	19308.323474415	625000000	122146.375	647135711	126472.4531	ViaBTC
759277	00000000000000000004e47e1713ef5175114d1d678106f1965691c8f80db638	2022-10-18 22:11:22	2022-10-18 20:48:01	1359036	879677	3998067	545259524	20800004	100000100000000000000000000100	cfdeb4845d011ed1a035384db5fb7fc933d1db17116e6ae1d9a5977683724404	502622476	386393970	35610794164372	00000000000000000000000000000000000000003770e3c676eaf3d153141d4c	03ed950b2cfabe6d6d9de540fe91a05a4bfaaa494c4adf08e0024da2a4ba0732754bde352bc089a2f410000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500d4280400	2878	2402	6341	9646	6500527555924	1270425344	6501152555924	1270547584	20683725	4042.3071	15224.462	2.9753	5175.627	1.0116	933047.47006252	625000000	122146.375	645683725	126188.6797	F2Pool
759278	000000000000000000043c815ccf8cc2f167564065c025f40734d2bfdf4f5784	2022-10-18 22:25:15	2022-10-18 20:50:36	1233767	919930	3993557	602832896	23ee8000	100011111011101000000000000000	543c13042f16fceaea161a91c003893f49fe372f3579e2a7ef9a3bc42aa98ac2	2823575870	386393970	35610794164372	000000000000000000000000000000000000000037710429e00add84e1f3e4a6	03ee950b1362696e616e63652f383437cd001f01a81995d3fabe6d6d692e3265d3e3dbe66fae883e82451f29bcadcc388a7b7c189390b66a8e41fcde02000000000000000000d400d301000000000000	1748	1454	6534	5857	894109911948	174739648	894734911948	174861808	16500856	3224.8315	13379.011	2.6147	4133.53	0.8079	3853.1905783779	625000000	122146.375	641500856	125371.2031	Binance
759279	00000000000000000003c78ae4f299bb382b3a10af6f426afdff60eb424d2d9d	2022-10-18 22:25:59	2022-10-18 21:07:45	1505788	829254	3993550	803381248	2fe2a000	101111111000101010000000000000	2946b8b9c14b70498deb2d58d86d9afd03809ff29c7ae96c2d4b8d08b6125d2b	1406638188	386393970	35610794164372	00000000000000000000000000000000000000003771248d492ac73870d3ac00	03ef950b1b4d696e656420627920416e74506f6f6c383834b201cd02a85b66f4fabe6d6d373a461ca4e37b9f93f8179eb8f6e22d412b7cfb0aa8b46ea46c90a819f0510b020000000000000000008ade4139000000000000	2358	1996	7187	8261	396182011998	77427512	396807011998	77549664	12269172	2397.8159	8150.3677	1.5928	3073.506	0.6008	174744.55861052	625000000	122146.375	637269172	124544.1875	AntPool
759280	000000000000000000000852c07483f22ebdf7244d5d56b1a502b5d3737af543	2022-10-18 22:29:08	2022-10-18 21:15:57	1096778	965301	3992681	552255488	20eac000	100000111010101100000000000000	ecffef6b4f26d7ae7a5dd9866b405a574770c5443692a5a52a1ece90356731a3	521867116	386393970	35610794164372	0000000000000000000000000000000000000000377144f0b24ab0ebffb3735a	03f0950b04b4284f630820003b0a610000000a2f70656761706f6f6c2f	732	617	5817	2214	89385839472	17469050	90010839472	17591196	12171143	2378.6575	11100.014	2.1693	3049.1362	0.5959	19736.701166262	625000000	122146.375	637171143	124525.0312	Unknown
759281	0000000000000000000761d51b815b4cd330873c89ea3e12a29a56f7825c7522	2022-10-18 22:39:39	2022-10-18 21:47:04	1460230	844277	3993061	549453824	20c00000	100000110000000000000000000000	9f8e4d07e18a915a48392ec8ed64aae3cb1657a12b99b2931f08fd537b3f1302	3636828427	386393970	35610794164372	0000000000000000000000000000000000000000377165541b6a9a9f8e933ab4	03f1950b042b2b4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1063e3b66fae010000000000	1722	1467	6230	5522	420907813991	82259784	421532813991	82381928	15170433	2964.8215	10391.206	2.0308	3800.2383	0.7426	8631.7093273114	625000000	122146.375	640170433	125111.1953	Foundry USA Pool
759282	000000000000000000067a2669a16bf71c7e24c550157b0fbe3c6059227ea22e	2022-10-18 22:52:48	2022-10-18 22:11:22	1306980	895449	3993327	1073733632	3fffe000	111111111111111110000000000000	a8bdd15f44d4d1ebedf1cf7824c86d6c12102fef79cbec15995aafcf8eb030c0	2867171668	386393970	35610794164372	0000000000000000000000000000000000000000377185b7848a84531d73020e	03f2950b1362696e616e63652f38303493001f03b1e5ea2ffabe6d6dfc8680aa89f8e1cf49cbd5175d95edac84722b7880aed46d0732f19eb1ab0374040000000000000000007362fac7000000000000	1698	1441	6093	6140	322472990106	63022252	323097990106	63144396	14795222	2891.4924	11323.868	2.2131	3706.475	0.7243	7481.7755435111	625000000	122146.375	639795222	125037.8672	Binance
759283	00000000000000000005a27980bcea607b67d1b62552d043a2c66a771f34173c	2022-10-18 22:57:04	2022-10-18 22:25:15	1451442	848856	3998010	545259524	20800004	100000100000000000000000000100	8684d8dc39f0f36acb8d6009618f581c96cbd4452c1ed651e5c4a165e84f36c5	1836564115	386393970	35610794164372	00000000000000000000000000000000000000003771a61aedaa6e06ac52c968	03f3950b2cfabe6d6dfd2b6f0a12ad3efd00ef60429de7acdd11de3a6fe2b37d64d0711948198d965710000000f09f909f092f4632506f6f6c2f73000000000000000000000000000000000000000000000000000000000000000000000005001bd90100	2629	2037	6967	6531	133002531216	25993244	133627531216	26115390	9473591	1851.4636	6529.049	1.276	2370.5823	0.4634	27173.178165479	625000000	122146.375	634473591	123997.8359	F2Pool
759284	000000000000000000067f5f38b2ec017093e60820af1a4ff739bcf03c022398	2022-10-18 23:00:09	2022-10-18 22:25:59	1666501	775466	3992899	689160192	2913c000	101001000100111100000000000000	efe2e7c4210203153258d1c17097b1f42721b558b0548060c3561ab62cd6115c	3102588277	386393970	35610794164372	00000000000000000000000000000000000000003771c67e56ca57ba3b3290c2	03f4950b0b2f4d61726120506f6f6c2f1a01000200000003000000080017fa6200000000000000	2047	1774	7186	8801	101895838537	19913932	102520838537	20036078	5253627	1026.7384	3153.0383	0.6162	1316.0892	0.2572	2813.5957682818	625000000	122146.375	630253627	123173.1094	Unknown
759285	000000000000000000052aa662cee6d3211681fad015b5542048b63ad4213025	2022-10-18 23:10:44	2022-10-18 22:29:08	1263151	909963	3993040	790011904	2f16a000	101111000101101010000000000000	8950dbfb2056a09ff8ee7b23ad279712566f1f4ef43a15953f29ca63a5a2ad24	244837910	386393970	35610794164372	00000000000000000000000000000000000000003771e6e1bfea416dca12581c	03f5950b0475324f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ab6625500000f426b010000	1408	1189	6194	5086	231748444135	45291572	232373444135	45413716	14233121	2781.6387	11270.626	2.2027	3565.4575	0.6967	8254.0497478677	625000000	122146.375	639233121	124928.0156	Foundry USA Pool
759286	000000000000000000047783a5b4beb4cdba2d1c3c3cabc3c31a37a4fc9c1ce2	2022-10-18 23:14:21	2022-10-18 22:39:39	1091888	967158	3993362	616275968	24bba000	100100101110111010000000000000	934ca6f000a2eec24d511b20889afadadee8328f75d2bbbfb2b141abe9722c79	1037028952	386393970	35610794164372	000000000000000000000000000000000000000037720745290a2b2158f21f76	03f6950b1362696e616e63652f38383020009703b9a8c10dfabe6d6ddd9d5d1b75bce0e38edc3e1daf1389558c807a3a43706f1fa6fc73d3a3ba2f9302000000000000000000fbdd9000000000000000	620	518	5728	2240	160979547369	31460908	161604547369	31583056	12009602	2347.0869	11003.245	2.1504	3008.5996	0.5881	17581.290533072	625000000	122146.375	637009602	124493.4609	Binance
759287	00000000000000000001b2457af25437f2f2c8b73a147889474323c347fe01c4	2022-10-18 23:18:03	2022-10-18 22:52:48	1325524	889316	3993472	536895488	20006000	100000000000000110000000000000	0b11aeb4be2460532654d4b0493c9eb607d1a61c372cf5cec7a20b10d84658f3	465030167	386393970	35610794164372	0000000000000000000000000000000000000000377227a8922a14d4e7d1e6d0	03f7950b1362696e616e63652f3739302000b501bafaa98dfabe6d6dc372a9e0588a55c74d8c0041d9ca437732e094237c660054aab0e3eeb15ce1c5020000000000000000001795579d0600	1108	925	6563	2820	954125102564	186468672	954750102564	186590816	9240255	1805.8618	6973.251	1.3628	2314.7605	0.4524	11580.781841395	625000000	122146.375	634240255	123952.2344	Binance
759288	0000000000000000000020e4a7757b3e66172b79f7517c16aa6a3ec93176a458	2022-10-18 23:19:04	2022-10-18 22:57:04	1679757	771082	3993003	547356672	20a00000	100000101000000000000000000000	1018d79e7a5de1cd43b730974423eb11cbc38c946516f8f3c719f9773d7e8abb	2567093043	386393970	35610794164372	00000000000000000000000000000000000000003772480bfb49fe8876b1ae2a	03f8950b0468344f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f19b47c6b00001e8f0e5a0100	1426	1260	8660	4131	74818740681	14622141	75443740681	14744287	3347253	654.1677	1993.0566	0.3895	838.5089	0.164	48914.378040688	625000000	122146.375	628347253	122800.5391	Foundry USA Pool
759289	0000000000000000000443ad061903893642e4357f1c7760746d0aa515419162	2022-10-18 23:30:16	2022-10-18 23:00:09	1609391	794538	3993005	806133760	300ca000	110000000011001010000000000000	5a062078e44f71395678bd2e4eae23c76d64324ca7236982da52f32d1afeb2d8	3452961128	386393970	35610794164372	00000000000000000000000000000000000000003772686f6469e83c05917584	03f9950b315c20506f7765726564206279204c75786f722054656368205c000000004bebeb7d5a92841c006a566c7a04000000000000	2056	1724	7505	6723	395663555861	77326192	396288555861	77448336	8288438	1619.8442	5151.0225	1.0067	2076.3176	0.4057	17256.703991771	625000000	122146.375	633288438	123766.2188	Unknown
759290	00000000000000000003b846ec4efdda83da8177f89aa05d462bdd5cf6d7e9f5	2022-10-18 23:53:27	2022-10-18 23:10:44	1487542	836920	3998302	789929988	2f156004	101111000101010110000000000100	6aab078b5b12b4c7c2293d1fac8739faa6ba7873e835e3a86b4e0dde3d0d88f1	2132986488	386393970	35610794164372	0000000000000000000000000000000000000000377288d2cd89d1ef94713cde	03fa950b2cfabe6d6dd3d2bd0f397e329509ac3ec239594efe61b8cf50bf37363a4f5c880efe40012f10000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500ca511463	3162	2684	6570	10995	711804716030	139110992	712429716030	139233136	13489524	2636.3142	9071.082	1.7728	3375.2449	0.6596	27773.085039366	625000000	122146.375	638489524	124782.6875	F2Pool
